ticket_id,customer,priority,status,hours
000107917,Queen Consolidated,high,in_progress,26.5
000107918,Stark Defense,urgent,open,30.0
000107919,LexCorp Technologies,medium,closed,9.5
ABC1,LexCorp,urgent,pending,-2
000107921,Dunder Mifflin Consulting,low,open,6.0
000107922,,high,closed,14.0
000107923,Monarch Industries,high,closed,26.5
000107924,LexCorp,low,open,26.0
000107925,LexCorp Technologies,high,in_progress,15.0
000107926,Initech Digital,low,closed,37.0
000107927,Dunder Mifflin Logistics,medium,in_progress,29.0
000107928,Pied Piper Technologies,urgent,open,4.5
000107929,Hooli Cloud,high,closed,6.0
000107930,Dunder Mifflin Consulting,medium,open,1.5
000107931,Vandelay Textiles,urgent,closed,32.5
000107932,Stark Manufacturing,low,in_progress,20.0
000107933,Black Mesa,medium,in_progress,28.0
000107934,Monarch Technology,low,open,6.0
000107935,,high,open,26.5
000107936,Aperture Systems,medium,open,37.5
000107937,Globex Solutions,medium,in_progress,19.0
000107938,Cyberdyne Systems,high,open,10.5
000107939,Umbrella Pharmaceuticals,high,pending,16.0
000107940,Acme Technologies,high,closed,5.5
000107941,Vehement Technologies,medium,open,38.0
000107942,Weyland-Yutani Logistics,medium,in_progress,26.0
000107943,Kord Industries,high,open,abc
000107944,Vandelay Textiles,high,open,10.0
000107945,Cyberdyne Research,low,closed,16.5
000107946,Initech Global,low,open,21.5
000107947,Kord Financial,low,closed,11.0
000107948,Monarch Technology,medium,open,23.5
000107949,Massive Dynamic Security,high,open,6.5
000107950,,high,closed,15.5
000107951,Vehement Capital,high,closed,25.5
000107952,Acme Global,medium,open,13.5
000107953,Umbrella Research,high,in_progress,4.5
ABC1,Queen Consolidated Energy,urgent,pending,-2
000107955,Pied Piper Technologies,low,in_progress,21.5
000107956,Initech Consulting,high,open,10.0
000107957,Lexington Technologies,low,open,23.5
000107958,Monarch Technology,low,in_progress,13.0
000107959,Gringotts Financial,medium,open,21.5
000107960,Umbrella Global,low,open,6.0
000107961,Pied Piper Software,high,in_progress,20.5
000107962,,low,open,12.0
000107963,Nakatomi Development,medium,closed,-2
000107964,Stark Industries International,low,in_progress,5.5
000107965,Hooli Ventures,low,open,13.0
000107966,Acme Technologies,medium,open,7.5
000107967,Cyberdyne Industries,low,pending,29.5
000107968,,medium,open,31.0
000107969,Gringotts Banking,high,closed,30.0
000107970,Wayne Construction,low,closed,17.5
000107971,Oscorp,high,closed,10.5
000107972,Stark Industries International,low,in_progress,3.5
,Initech Consulting,medium,closed,21.5
000107974,Monarch Industries,medium,closed,27.0
000107975,Massive Dynamic,high,closed,34.5
000107976,Oceanic Travel,low,closed,19.0
000107977,,medium,in_progress,22.0
000107978,,low,in_progress,25.5
000107979,Weyland-Yutani Logistics,low,open,10.5
000107980,Pied Piper,medium,closed,31.5
000107981,Globex Solutions,low,open,abc
000107982,Vandelay Trading,medium,closed,2.0
000107983,Hooli Media,high,open,16.0
000107984,Initech,low,in_progress,3.5
000107985,Initech Consulting,high,open,25.0
000107986,Oscorp Research,medium,open,24.0
000107987,Globex Solutions,medium,in_progress,5.5
000107988,Tyrell Research,low,closed,-2
000107989,Pied Piper,high,closed,9.5
000107990,Vehement Holdings,medium,in_progress,14.0
000107991,Pied Piper Networks,high,open,14.5
000107992,Aperture Robotics,high,closed,33.5
000107993,Soylent Nutrition,high,in_progress,1.5
000107994,Gekko Investments,low,closed,22.5
000107995,Vandelay Textiles,high,open,2.5
000107996,Dunder Mifflin Consulting,low,open,5.0
000107997,Grayson Financial,low,in_progress,17.0
000107998,Duff Brewing,medium,closed,16.5
000107999,Weyland-Yutani,high,in_progress,30.0
000108000,Hooli Cloud,medium,closed,17.5
ABC1,Stark Industries,urgent,pending,-2
000108002,Umbrella,medium,in_progress,13.5
000108003,Nakatomi Development,high,closed,8.0
000108004,LexCorp,low,closed,9.0
000108005,Vandelay Industries,high,closed,25.5
000108006,Globex Corporation International,medium,closed,34.0
000108007,Vehement Capital,high,open,19.0
000108008,Black Mesa,medium,closed,0.0
12345,Kord Enterprises,medium,open,26.5
000108010,Nakatomi Development,low,closed,0.0
000108011,Roxxon Energy,medium,open,4.5
000108012,Hooli Media,medium,open,23.5
000108013,Weyland Industries,medium,closed,7.0
000108014,Cyberdyne Systems,medium,closed,19.0
12345,Tyrell Robotics,high,closed,39.5
000108016,Wayne Aerospace,medium,closed,15.5
000108017,Oceanic Shipping,low,in_progress,41
000108018,Dunder Mifflin Consulting,high,closed,22.5
ABC1,Hooli Software,urgent,pending,-2
000108020,Nakatomi Corporation,medium,in_progress,28.5
000108021,Weyland Aerospace,low,open,41
000108022,Grayson Technologies,high,open,5.5
000108023,Nakatomi Corporation,high,open,5.5
,Massive Dynamic Security,low,open,6.0
000108025,Sterling Cooper,high,closed,14.5
000108026,Stark Industries International,medium,open,14.0
000108027,Gringotts,medium,closed,36.5
000108028,Globex Manufacturing,high,pending,37.0
000108029,Dunder Mifflin Logistics,high,closed,36.0
ABC1,Initech Systems,urgent,pending,-2
000108031,Nakatomi Corporation,medium,open,35.5
000108032,Globex,high,open,21.5
000108033,Oceanic Logistics,low,in_progress,21.0
000108034,Queen Industries,low,open,21.0
000108035,Pied Piper,medium,in_progress,21.0
000108036,Vandelay Imports,medium,pending,14.0
000108037,Wayne Aerospace,high,open,23.0
000108038,Grayson Financial,low,open,31.5
000108039,Duff Distribution,low,open,9.5
000108040,Nakatomi Security,high,pending,22.0
000108041,Dunder Mifflin,low,open,14.5
000108042,Globex International,low,in_progress,2.5
000108043,Stark Manufacturing,low,pending,7.0
000108044,Pied Piper,medium,in_progress,10.0
000108045,Acme Global,medium,open,34.5
000108046,Vandelay Imports,high,in_progress,32.0
000108047,Acme,low,in_progress,21.0
000108048,,high,in_progress,5.5
000108049,Tyrell Research,high,closed,9.0
000108050,Wayne Technologies,high,open,35.5
000108051,Tyrell Biotech,medium,closed,33.0
000108052,Pied Piper,high,open,15.5
000108053,Queen Consolidated Labs,high,closed,36.5
000108054,Vandelay Trading,high,in_progress,11.5
000108055,Monarch Technology,high,pending,4.0
ABC1,Stark Defense,medium,in_progress,12.5
000108057,Massive Dynamic,high,open,22.0
000108058,Tyrell Industries,low,open,23.5
000108059,LexCorp Financial,low,closed,3.5
000108060,Wonka Foods,low,closed,27.0
000108061,Wonka Foods,high,pending,23.5
000108062,Umbrella Medical,medium,open,31.0
000108063,Roxxon Industries,low,closed,15.0
000108064,Initech Global,high,closed,23.5
000108065,Massive Dynamic Labs,low,closed,8.5
000108066,Soylent Nutrition,urgent,in_progress,18.5
000108067,Black Mesa,high,open,13.0
000108068,Aperture Robotics,medium,open,18.0
000108069,Oceanic Logistics,low,in_progress,35.5
000108070,Lexington Labs,medium,closed,16.0
000108071,Gekko Investments,medium,in_progress,37.0
000108072,Cyberdyne Research,high,open,0.5
000108073,Sterling Cooper Advertising,low,in_progress,12.5
000108074,Gringotts Banking,medium,open,40.0
000108075,Umbrella,medium,closed,14.5
000108076,Hooli,medium,open,34.0
000108077,Hooli,medium,open,27.5
ABC1,Wayne Aerospace,medium,open,22.5
000108079,Massive Dynamic Security,low,open,30.5
000108080,Roxxon Energy,high,in_progress,16.0
000108081,Weyland Industries,high,in_progress,40.0
000108082,Aperture Science,medium,closed,4.0
000108083,Umbrella Pharmaceuticals,high,closed,31.0
000108084,Vehement Technologies,medium,open,7.0
000108085,Wayne Technologies,high,pending,38.5
000108086,Vehement Holdings,high,closed,11.5
000108087,Weyland Industries,high,in_progress,11.5
000108088,Cyberdyne Global,urgent,closed,36.5
000108089,Acme Global,medium,open,28.5
000108090,Monarch Financial,high,closed,1.0
000108091,Oscorp Medical,low,closed,25.5
000108092,Wonka Chocolate,medium,open,38.5
000108093,Nakatomi Corporation,low,in_progress,13.5
000108094,Pied Piper Technologies,medium,closed,0.0
000108095,,low,closed,22.0
000108096,Lexington Labs,low,in_progress,17.5
000108097,Hooli,medium,in_progress,27.0
ABC1,Acme Global,urgent,pending,-2
000108099,Prestige Worldwide,low,open,27.0
000108100,Tyrell Corporation International,medium,open,5.0
000108101,Oscorp Medical,high,closed,23.5
ABC1,Weyland Industries,urgent,pending,-2
000108103,Monarch Solutions,medium,in_progress,27.5
000108104,Massive Dynamic International,medium,in_progress,10.5
000108105,Wonka Industries,medium,open,10.5
ABC1,Roxxon,medium,open,40.0
000108107,Stark Logistics,medium,closed,21.5
000108108,Soylent Foods,medium,closed,10.5
000108109,Monarch Global,high,closed,40.0
000108110,Lexington Labs,high,in_progress,2.0
000108111,Kord Financial,low,closed,38.5
000108112,Tyrell Biotech,medium,in_progress,37.5
000108113,Roxxon Pharmaceuticals,medium,closed,7.5
000108114,Weyland-Yutani Logistics,low,closed,16.0
000108115,Wonka Chocolate,medium,in_progress,10.0
000108116,Globex,high,closed,3.5
000108117,Roxxon Energy,low,in_progress,26.5
000108118,Stark Industries International,high,in_progress,36.0
000108119,Grayson Financial,low,open,39.5
000108120,Acme Manufacturing,high,closed,38.5
000108121,Roxxon Industries,medium,in_progress,19.5
000108122,Vandelay Textiles,urgent,closed,33.5
000108123,Wayne Financial,high,closed,abc
000108124,Queen Consolidated Technologies,low,open,41
000108125,Weyland-Yutani,high,open,41
000108126,Kord Industries International,medium,open,33.5
000108127,Queen Consolidated Technologies,urgent,open,19.5
000108128,Hooli Software,medium,in_progress,24.0
000108129,Wayne Enterprises,high,open,27.0
000108130,Wayne Aerospace,low,open,15.0
000108131,Acme,high,in_progress,13.0
000108132,Black Mesa,low,open,8.5
000108133,,high,in_progress,38.5
000108134,Kord Industries,high,open,17.5
000108135,Gekko Investments,medium,pending,10.0
000108136,Tyrell Industries,high,open,8.5
000108137,Sterling Cooper Advertising,medium,in_progress,29.0
000108138,Pied Piper Software,high,in_progress,25.0
000108139,Hooli Communications,medium,closed,35.5
000108140,Hooli Communications,urgent,in_progress,22.5
000108141,Sterling Cooper Advertising,low,in_progress,39.0
000108142,Initech,high,open,2.5
000108143,Cyberdyne Research,high,open,1.25
000108144,Tyrell Industries,medium,open,36.0
000108145,Soylent Corp,high,open,24.0
000108146,Grayson Industries,high,open,11.0
000108147,Massive Dynamic International,medium,in_progress,35.0
000108148,Pied Piper,medium,pending,4.5
000108149,Black Mesa Research,medium,in_progress,36.0
000108150,Prestige Worldwide Media,high,in_progress,8.0
000108151,Acme Technologies,medium,closed,31.0
000108152,Aperture Systems,high,open,8.0
000108153,Weyland Aerospace,high,open,1.5
000108154,Vandelay Industries,medium,open,9.0
000108155,Black Mesa Security,medium,in_progress,4.5
000108156,Oscorp Research,low,closed,25.0
000108157,Pied Piper Networks,urgent,open,24.0
000108158,Hooli,medium,in_progress,26.0
000108159,Sterling Cooper,high,closed,40.0
000108160,Wonka Foods,high,in_progress,38.0
000108161,Cyberdyne Research,medium,in_progress,39.5
000108162,Sterling Cooper,urgent,closed,4.0
000108163,Globex International,high,open,14.5
000108164,Vandelay Trading,medium,closed,19.0
000108165,Queen Consolidated Energy,medium,in_progress,26.5
000108166,Stark Industries International,low,closed,34.0
000108167,Wayne Enterprises,medium,closed,1.5
000108168,Umbrella Pharmaceuticals,high,closed,39.0
000108169,Oceanic Shipping,medium,closed,41
000108170,Prestige Worldwide,medium,in_progress,2.0
000108171,LexCorp Financial,low,closed,41
000108172,Aperture Labs,high,closed,25.5
000108173,Hooli Ventures,low,open,21.0
000108174,Cyberdyne Global,high,open,1.25
12345,Cyberdyne Industries,low,closed,30.5
000108176,,medium,closed,32.0
000108177,Aperture Robotics,medium,open,22.0
000108178,Gringotts,medium,closed,4.0
000108179,Aperture Robotics,high,in_progress,28.0
000108180,Grayson Holdings,medium,in_progress,4.0
000108181,Cyberdyne Research,high,closed,2.5
000108182,Wayne Technologies,low,in_progress,28.5
000108183,Massive Dynamics,high,in_progress,3.0
ABC1,Black Mesa Security,urgent,pending,-2
000108185,Soylent Corp,high,open,29.0
000108186,Kord Industries International,medium,in_progress,15.0
000108187,Kord Enterprises,low,in_progress,35.5
000108188,Sterling Cooper Advertising,low,in_progress,32.0
000108189,Gekko Investments,low,in_progress,16.5
000108190,Wayne Construction,low,closed,16.0
000108191,Kord Enterprises,medium,in_progress,34.5
000108192,Lexington Labs,medium,closed,11.0
000108193,Umbrella Global,high,closed,3.5
000108194,Gekko & Co,high,in_progress,25.0
000108195,Umbrella Global,medium,open,32.0
000108196,Queen Consolidated Energy,medium,closed,20.5
000108197,Vehement Technologies,low,open,23.5
000108198,Pied Piper Software,high,closed,23.5
000108199,Umbrella Research,medium,in_progress,1.25
000108200,Queen Consolidated,high,open,20.5
000108201,Prestige Worldwide Entertainment,high,closed,18.0
000108202,Queen Consolidated Labs,high,closed,11.5
000108203,Weyland-Yutani Logistics,medium,open,22.0
000108204,,medium,in_progress,1.5
000108205,Oscorp Medical,low,open,26.0
000108206,Initech Systems,urgent,in_progress,1.0
000108207,Weyland Aerospace,high,in_progress,1.0
000108208,Wayne Financial,high,closed,26.5
000108209,Nakatomi Holdings,high,closed,22.5
000108210,LexCorp Technologies,medium,open,25.5
000108211,Monarch Solutions,low,pending,15.5
000108212,Roxxon Industries,low,in_progress,-2
ABC1,Monarch Technology,urgent,pending,-2
000108214,Soylent Nutrition,low,closed,8.0
000108215,Kord Enterprises,medium,in_progress,2.0
000108216,Globex Corporation International,high,open,21.0
000108217,,low,closed,22.0
000108218,Vandelay Trading,high,open,1.0
000108219,Soylent Nutrition,low,in_progress,38.0
000108220,Gringotts,urgent,in_progress,5.5
000108221,Weyland Industries,medium,in_progress,23.5
000108222,Hooli Media,medium,in_progress,33.5
000108223,Roxxon,medium,in_progress,18.0
000108224,Massive Dynamic International,high,closed,27.0
000108225,Hooli Cloud,medium,in_progress,20.5
000108226,Roxxon Pharmaceuticals,low,in_progress,33.0
000108227,Queen Consolidated Technologies,low,open,7.0
000108228,Black Mesa Technologies,medium,in_progress,34.5
000108229,Wayne Aerospace,medium,closed,1.25
000108230,Oceanic Shipping,low,in_progress,31.0
000108231,Globex Corporation International,medium,open,18.0
000108232,Globex Manufacturing,high,open,20.5
000108233,Lexington Technologies,high,in_progress,16.5
000108234,Wayne Financial,high,in_progress,37.0
000108235,Tyrell Biotech,low,open,24.5
000108236,Tyrell Research,low,in_progress,15.0
000108237,Roxxon,low,open,14.0
000108238,Vandelay Industries,low,closed,17.5
000108239,Initech,medium,in_progress,21.5
000108240,Vehement Holdings,high,closed,10.0
000108241,Grayson Holdings,urgent,in_progress,38.5
000108242,,medium,in_progress,32.5
000108243,Vandelay Trading,low,closed,38.5
000108244,Cyberdyne Industries,medium,closed,11.0
000108245,Monarch Technology,medium,open,0.5
000108246,Weyland Aerospace,medium,pending,25.5
000108247,Pied Piper Technologies,medium,closed,16.0
000108248,Hooli Communications,medium,in_progress,1.5
000108249,Wonka Foods International,low,in_progress,12.5
000108250,Oscorp Industries,high,pending,13.0
000108251,Lexington Technologies,high,in_progress,29.0
000108252,Lexington Labs,urgent,in_progress,36.5
000108253,Globex International,low,in_progress,26.5
000108254,Soylent Nutrition,high,closed,8.5
000108255,Black Mesa Security,low,in_progress,35.0
000108256,Dunder Mifflin Logistics,high,open,26.5
,Hooli Ventures,low,open,22.0
000108258,Vandelay Trading,low,closed,32.0
000108259,Soylent Foods,low,in_progress,20.5
000108260,Queen Consolidated Energy,high,in_progress,20.0
000108261,Aperture Robotics,medium,open,33.5
000108262,Monarch Technology,medium,closed,11.0
000108263,Umbrella Global,medium,open,26.0
000108264,Wayne Technologies,low,closed,6.0
000108265,Wayne Construction,medium,in_progress,29.5
000108266,Wayne Enterprises,high,in_progress,10.5
000108267,Nakatomi Security,low,open,0.5
000108268,Oceanic Airlines,high,closed,26.0
000108269,Wayne Technologies,high,in_progress,13.0
000108270,Stark Technologies,medium,open,2.5
000108271,Globex,urgent,open,25.5
000108272,Tyrell Research,high,in_progress,28.5
ABC1,Oscorp Industries,urgent,pending,-2
000108274,Vehement Technologies,low,in_progress,26.5
000108275,Oceanic Logistics,high,in_progress,10.5
000108276,Sterling Cooper,medium,in_progress,12.0
000108277,Vehement Holdings,urgent,closed,27.0
000108278,Aperture Science,low,in_progress,8.0
000108279,Lexington Technologies,medium,closed,12.5
000108280,Gekko Capital,high,open,5.0
000108281,Weyland Aerospace,high,open,20.0
000108282,Vandelay Imports,low,closed,4.5
000108283,Weyland-Yutani,low,in_progress,30.0
000108284,Kord Industries,high,in_progress,14.5
000108285,,medium,closed,28.0
000108286,Massive Dynamic International,medium,in_progress,21.5
000108287,Roxxon Energy,medium,open,37.5
000108288,Queen Industries,medium,in_progress,25.5
ABC1,Oceanic Shipping,low,in_progress,13.5
000108290,Tyrell Robotics,low,open,15.0
000108291,Weyland-Yutani,low,in_progress,29.0
000108292,Cyberdyne Systems,high,closed,13.0
000108293,Roxxon Industries,low,open,4.5
000108294,Sterling Cooper Partners,low,open,34.0
ABC1,Nakatomi Security,low,open,21.0
000108296,Umbrella Pharmaceuticals,urgent,in_progress,3.0
ABC1,Gekko Investments,urgent,pending,-2
000108298,Pied Piper Networks,low,closed,18.5
000108299,Queen Consolidated Energy,low,closed,18.5
000108300,Pied Piper Technologies,low,closed,38.0
000108301,,medium,closed,36.0
000108302,Lexington Technologies,low,closed,14.5
000108303,Wonka Chocolate,low,closed,39.5
000108304,Vandelay Textiles,low,closed,35.0
000108305,Umbrella,high,closed,4.0
000108306,Massive Dynamic Labs,low,open,18.5
ABC1,Monarch Financial,urgent,pending,-2
000108308,Massive Dynamic,low,closed,31.0
000108309,Oscorp Industries,medium,pending,9.0
000108310,Cyberdyne Global,medium,closed,11.0
000108311,,medium,open,7.5
000108312,Grayson Technologies,medium,open,22.0
,Oceanic Logistics,high,open,34.5
000108314,Kord Enterprises,medium,in_progress,23.5
000108315,Kord Industries,medium,open,14.5
000108316,Pied Piper Technologies,medium,in_progress,1.5
000108317,Grayson Financial,medium,closed,21.5
000108318,Soylent Nutrition,medium,in_progress,7.0
000108319,Tyrell Research,high,open,24.5
000108320,Wayne Enterprises International,medium,closed,30.0
000108321,Black Mesa Research,high,in_progress,1.0
000108322,,medium,open,35.5
000108323,Roxxon Industries,medium,closed,39.0
000108324,Monarch Financial,medium,open,22.0
000108325,Wayne Enterprises,medium,closed,7.5
000108326,Oscorp Industries,high,closed,39.0
000108327,Hooli Software,medium,closed,7.5
ABC1,Wayne Medical,urgent,pending,-2
000108329,Nakatomi Corporation,high,open,12.0
000108330,Tyrell Corporation International,high,closed,32.0
12345,Weyland Industries,low,open,18.0
000108332,Sterling Cooper Partners,urgent,open,27.0
000108333,Pied Piper Software,low,open,15.5
000108334,Duff Beverages,medium,closed,9.0
000108335,Stark Defense,high,closed,5.0
000108336,Stark Industries International,high,open,2.0
ABC1,Cyberdyne Systems,urgent,pending,-2
000108338,Pied Piper Networks,medium,pending,8.5
000108339,Weyland-Yutani Logistics,low,open,1.0
000108340,Vehement Holdings,medium,open,3.5
000108341,Prestige Worldwide,medium,open,1.0
000108342,Duff Brewing,medium,pending,0.5
000108343,Acme,low,in_progress,29.0
000108344,Dunder Mifflin Consulting,medium,open,37.0
000108345,Aperture Robotics,urgent,open,32.5
000108346,Kord Industries International,medium,open,28.0
000108347,Wayne Enterprises,high,open,26.0
000108348,Globex Solutions,low,in_progress,41
123,Prestige Worldwide,medium,open,35.5
000108350,Black Mesa,low,in_progress,22.0
000108351,LexCorp,medium,open,34.5
000108352,Hooli Communications,high,closed,36.0
ABC1,Nakatomi Holdings,urgent,pending,-2
000108354,Pied Piper Technologies,high,in_progress,5.0
000108355,Oscorp,medium,closed,41
ABC1,Globex,medium,in_progress,15.5
000108357,Umbrella Health,medium,closed,6.5
000108358,Massive Dynamic Analytics,low,closed,40.0
000108359,Dunder Mifflin,high,open,5.5
000108360,Gringotts Banking,low,closed,36.0
000108361,Acme Technologies,high,pending,9.0
000108362,Wonka Industries,medium,in_progress,7.5
000108363,Umbrella Pharmaceuticals,low,in_progress,35.5
000108364,Queen Consolidated Technologies,medium,in_progress,34.0
000108365,,low,closed,29.5
000108366,Lexington Technologies,low,open,21.5
000108367,Acme Logistics,low,in_progress,18.5
,Lexington Technologies,low,in_progress,29.5
000108369,Acme,medium,in_progress,22.5
000108370,Massive Dynamics,high,pending,20.5
000108371,Weyland-Yutani Logistics,high,open,15.0
000108372,Cyberdyne Research,low,open,32.0
000108373,Weyland-Yutani Logistics,medium,open,35.0
000108374,Duff Beverages,low,in_progress,11.5
000108375,Vehement Holdings,low,in_progress,26.5
000108376,Initech Digital,medium,closed,19.5
000108377,Hooli Cloud,medium,open,36.5
000108378,Lexington Labs,medium,in_progress,10.0
000108379,Queen Consolidated,high,in_progress,41
000108380,Soylent Corp,medium,open,14.5
ABC1,Cyberdyne Robotics,urgent,pending,-2
,Grayson Technologies,high,open,34.5
000108383,Black Mesa,high,closed,33.5
000108384,Duff Distribution,medium,in_progress,26.0
000108385,Oceanic Logistics,high,closed,36.5
000108386,Nakatomi Development,medium,open,13.5
000108387,Gekko Investments,high,in_progress,35.5
000108388,Aperture Robotics,medium,in_progress,13.5
000108389,Gekko Investments,urgent,in_progress,34.0
000108390,Wonka Foods,low,closed,6.5
000108391,Duff Brewing,medium,open,14.0
000108392,Cyberdyne Research,low,open,23.5
000108393,Lexington Labs,medium,closed,0.5
000108394,Dunder Mifflin Consulting,low,in_progress,7.0
000108395,Queen Consolidated Technologies,low,open,40.0
000108396,Oceanic Travel,high,open,39.0
000108397,Cyberdyne Research,low,closed,18.5
000108398,Umbrella Medical,high,open,24.5
000108399,Monarch Global,medium,closed,22.0
000108400,Hooli Software,medium,in_progress,40.0
000108401,Duff Brewing,high,open,21.5
000108402,Acme,low,open,27.0
000108403,Acme,high,in_progress,29.5
000108404,Nakatomi Holdings,medium,open,34.0
000108405,Acme,low,in_progress,1.5
000108406,Black Mesa,low,closed,29.0
000108407,Aperture Systems,high,closed,7.5
000108408,Vehement Technologies,medium,open,19.0
000108409,Duff Beverages,high,in_progress,38.5
000108410,,low,in_progress,7.5
000108411,Duff Beverages,medium,open,10.0
000108412,Nakatomi Development,high,open,38.5
000108413,Vandelay Industries,low,open,33.5
000108414,Stark Technologies,high,in_progress,17.5
000108415,Stark Technologies,low,closed,12.5
000108416,,medium,in_progress,17.5
000108417,Wonka Foods International,low,in_progress,19.5
000108418,Stark Logistics,medium,closed,abc
000108419,Hooli Communications,low,in_progress,26.5
000108420,Kord Financial,medium,in_progress,14.0
000108421,Nakatomi Corporation,medium,open,16.5
000108422,Roxxon,low,in_progress,22.0
000108423,,high,closed,7.5
12345,Queen Consolidated Energy,low,closed,12.0
000108425,Stark Industries International,medium,closed,9.5
000108426,Nakatomi Holdings,urgent,open,35.5
000108427,Globex Solutions,high,closed,13.5
000108428,Stark Manufacturing,medium,closed,24.5
000108429,Massive Dynamic,medium,in_progress,19.5
000108430,Massive Dynamic,low,open,22.0
000108431,Gekko Investments,low,open,11.0
000108432,LexCorp Technologies,medium,open,38.5
000108433,Duff Brewing,low,in_progress,22.0
000108434,Black Mesa,low,pending,4.5
000108435,Aperture Labs,low,open,30.5
12345,Hooli Ventures,low,open,24.0
000108437,Weyland-Yutani Logistics,low,open,27.0
000108438,Vandelay Textiles,medium,in_progress,24.0
000108439,Oscorp Medical,high,open,27.0
000108440,Initech Global,medium,in_progress,3.5
000108441,,medium,closed,34.0
000108442,Wayne Construction,high,closed,5.5
000108443,Pied Piper Software,high,in_progress,34.5
000108444,Nakatomi Holdings,high,in_progress,28.0
000108445,Monarch Research,medium,in_progress,19.5
000108446,Vehement Holdings,medium,open,8.0
000108447,Queen Consolidated Labs,medium,open,6.0
000108448,Initech Systems,high,in_progress,1.25
000108449,Globex International,medium,closed,30.5
000108450,Dunder Mifflin,high,closed,14.0
000108451,Initech Digital,medium,closed,4.0
000108452,,high,open,29.0
000108453,Vehement Capital,medium,closed,34.0
000108454,Hooli Ventures,medium,open,25.5
123,Initech Global,high,open,4.0
000108456,Queen Consolidated,low,closed,33.0
000108457,Black Mesa Research,low,in_progress,23.5
000108458,Initech Digital,medium,closed,1.25
000108459,Pied Piper,low,closed,32.0
000108460,Initech Digital,medium,open,29.0
000108461,Wayne Enterprises International,high,closed,24.0
000108462,Duff Beverages,low,in_progress,9.5
000108463,Prestige Worldwide,high,in_progress,8.5
000108464,Gekko Capital,high,open,39.0
000108465,Sterling Cooper Advertising,medium,in_progress,37.5
000108466,Black Mesa Research,high,in_progress,2.5
000108467,Cyberdyne Systems,low,closed,26.0
000108468,Vehement Technologies,high,open,11.5
000108469,Umbrella Global,medium,open,32.5
000108470,Wonka Foods International,low,in_progress,23.0
000108471,Cyberdyne Robotics,high,in_progress,40.0
000108472,Massive Dynamic Analytics,medium,closed,30.5
000108473,Duff Distribution,medium,open,35.0
000108474,LexCorp Financial,high,open,30.5
000108475,Tyrell Industries,urgent,open,11.0
000108476,Black Mesa Security,high,in_progress,5.5
000108477,Dunder Mifflin Consulting,medium,closed,1.5
000108478,,low,open,1.0
000108479,Monarch Industries,medium,in_progress,3.0
000108480,Hooli Ventures,high,pending,9.0
000108481,Globex Corporation International,low,closed,41
000108482,Wayne Financial,medium,in_progress,8.5
000108483,Grayson Industries,low,in_progress,21.0
000108484,Nakatomi Development,high,closed,28.0
000108485,Acme,medium,in_progress,15.5
,Massive Dynamics,high,in_progress,2.0
000108487,Stark Industries International,high,pending,28.5
000108488,Initech Digital,high,open,2.0
000108489,Acme Global,urgent,open,6.0
000108490,Umbrella,medium,pending,3.5
ABC1,Wonka Chocolate,urgent,pending,-2
000108492,Oceanic Shipping,medium,closed,39.5
000108493,Umbrella Pharmaceuticals,medium,closed,25.0
000108494,Globex Solutions,low,open,8.0
000108495,Weyland-Yutani Logistics,low,in_progress,14.0
000108496,Oceanic Travel,low,open,32.5
000108497,Gringotts Banking,medium,pending,26.5
000108498,Lexington Technologies,urgent,in_progress,26.5
000108499,Tyrell Corporation,medium,in_progress,20.0
000108500,Aperture Systems,high,open,10.5
000108501,Tyrell Corporation,low,in_progress,9.5
000108502,Initech Systems,low,in_progress,8.0
000108503,Massive Dynamic International,high,open,24.5
ABC1,LexCorp,urgent,pending,-2
000108505,Aperture Labs,low,in_progress,13.0
000108506,Acme Manufacturing,low,in_progress,2.0
000108507,Hooli Cloud,high,open,36.0
12345,Grayson Financial,low,open,37.0
000108509,Tyrell Research,urgent,open,38.0
000108510,Umbrella Global,low,open,37.5
000108511,Gringotts Banking,low,open,21.5
000108512,Gringotts Financial,low,closed,40.0
000108513,Monarch Financial,medium,closed,11.5
000108514,Umbrella Medical,high,in_progress,14.0
000108515,Queen Consolidated Labs,high,open,12.0
000108516,Kord Industries International,low,open,18.0
000108517,Grayson Holdings,high,closed,17.0
000108518,Monarch Financial,high,open,38.0
000108519,Acme Technologies,low,in_progress,22.5
000108520,Duff Distribution,medium,in_progress,27.0
000108521,Wayne Aerospace,high,in_progress,5.5
000108522,Stark Defense,medium,open,7.0
000108523,,medium,in_progress,35.5
000108524,LexCorp Financial,medium,open,2.5
000108525,Dunder Mifflin Paper,high,in_progress,35.5
000108526,Oceanic Travel,low,in_progress,18.5
12345,Wayne Financial,high,open,27.5
000108528,Initech Global,low,open,19.0
000108529,Tyrell Research,low,closed,8.0
000108530,Massive Dynamic,high,open,29.0
000108531,Roxxon Industries,medium,open,20.0
000108532,Stark Industries,high,open,23.5
000108533,Roxxon Industries,low,open,16.5
000108534,,high,closed,25.0
000108535,Globex,high,open,0.0
ABC1,Initech,low,closed,34.5
000108537,LexCorp Technologies,low,open,13.0
000108538,LexCorp,medium,in_progress,29.0
000108539,Cyberdyne Global,urgent,open,14.5
000108540,Globex Corporation International,low,closed,19.5
000108541,Stark Manufacturing,medium,in_progress,16.5
000108542,Monarch Research,low,closed,26.0
000108543,Kord Financial,high,closed,13.5
