ticket_id,customer,priority,status,hours
000000619,Soylent Foods,high,pending,14.5
000000620,Vehement Capital,low,open,30.5
,Roxxon Energy,high,in_progress,28.0
000000622,Cyberdyne Industries,medium,in_progress,8.0
000000623,Queen Industries,medium,open,6.5
000000624,,medium,open,24.0
000000625,Grayson Industries,low,in_progress,36.0
ABC1,Tyrell Industries,urgent,pending,-2
000000627,Oceanic Shipping,high,in_progress,28.0
000000628,Weyland-Yutani,low,open,7.5
000000629,Kord Financial,medium,closed,20.0
000000630,Grayson Technologies,medium,in_progress,5.0
000000631,Wonka Confectionery,high,open,19.0
000000632,Dunder Mifflin Consulting,low,in_progress,25.0
000000633,Soylent Corp,low,closed,24.5
000000634,Weyland Aerospace,high,in_progress,-2
000000635,Duff Distribution,low,closed,36.0
000000636,Kord Industries International,high,open,30.0
000000637,Oscorp,low,in_progress,4.0
000000638,Sterling Cooper Media,low,open,abc
000000639,Nakatomi Development,medium,closed,25.5
000000640,Stark Industries International,urgent,in_progress,9.5
000000641,Aperture Labs,high,open,abc
000000642,Duff Brewing,medium,in_progress,27.5
000000643,LexCorp Financial,low,open,5.5
000000644,Wonka Chocolate,medium,in_progress,38.5
ABC1,Acme Logistics,urgent,pending,-2
ABC1,Weyland Aerospace,urgent,pending,-2
000000647,Stark Defense,low,in_progress,17.0
000000648,Cyberdyne Industries,low,closed,27.0
000000649,Duff Brewing,medium,in_progress,36.5
000000650,Weyland Aerospace,medium,in_progress,23.0
000000651,Acme Global,urgent,closed,10.0
000000652,Globex Corporation International,high,in_progress,7.0
000000653,Dunder Mifflin Consulting,low,open,0.5
000000654,Gringotts Banking,medium,closed,9.5
000000655,,high,in_progress,26.5
000000656,Acme Technologies,high,closed,17.0
000000657,Globex Corporation International,medium,open,32.0
000000658,Soylent Corp,low,open,33.0
000000659,Monarch Research,low,closed,18.0
000000660,Gringotts Financial,medium,open,35.0
000000661,Umbrella Research,low,closed,36.0
000000662,Kord Enterprises,medium,closed,37.5
000000663,Aperture Systems,high,in_progress,15.5
000000664,Tyrell Robotics,urgent,open,34.5
000000665,Initech,medium,open,24.0
000000666,Soylent Foods,low,open,33.5
000000667,Globex International,medium,open,9.0
000000668,Nakatomi Corporation,low,open,33.0
000000669,Stark Defense,medium,in_progress,5.0
000000670,Vehement Technologies,low,in_progress,25.0
000000671,,low,closed,8.0
000000672,Prestige Worldwide Media,medium,in_progress,20.5
000000673,Stark Manufacturing,low,open,12.5
000000674,,low,open,6.5
000000675,Prestige Worldwide Media,medium,open,34.0
000000676,Nakatomi Holdings,medium,closed,29.5
000000677,Cyberdyne Industries,low,open,19.0
000000678,Oceanic Airlines,low,closed,9.0
123,Grayson Technologies,medium,closed,32.5
000000680,Acme Logistics,low,closed,28.5
000000681,Grayson Financial,low,open,29.5
000000682,,low,open,3.5
ABC1,Monarch Research,urgent,pending,-2
000000684,,low,open,4.0
000000685,Wonka Foods International,low,open,21.0
000000686,Massive Dynamic Analytics,low,pending,36.5
000000687,Hooli Software,medium,open,24.0
000000688,Acme Logistics,medium,open,11.5
000000689,Hooli Media,low,open,39.0
000000690,Kord Enterprises,high,closed,31.5
000000691,Grayson Financial,medium,open,5.5
000000692,Queen Consolidated,medium,open,33.5
000000693,Kord Industries International,low,closed,22.5
000000694,Oscorp Medical,medium,in_progress,32.0
000000695,Stark Manufacturing,low,open,20.0
000000696,Wonka Industries,medium,open,30.0
000000697,Cyberdyne Global,low,open,6.0
000000698,LexCorp Financial,medium,in_progress,3.5
000000699,Pied Piper Technologies,high,closed,22.5
000000700,Acme Logistics,low,open,37.5
000000701,Pied Piper Software,high,open,22.5
000000702,Tyrell Corporation International,low,in_progress,12.0
000000703,Black Mesa Security,high,closed,11.0
000000704,Nakatomi Corporation,low,open,38.5
000000705,Roxxon Industries,medium,open,21.0
000000706,Black Mesa Research,low,closed,11.0
000000707,Monarch Financial,low,open,9.0
000000708,Grayson Industries,low,in_progress,23.0
000000709,Stark Defense,high,in_progress,25.0
000000710,Weyland-Yutani Logistics,medium,closed,8.5
000000711,Wayne Aerospace,high,closed,20.0
000000712,,high,in_progress,22.5
000000713,Acme Logistics,medium,closed,18.5
000000714,Acme,high,in_progress,-2
12345,Duff Distribution,high,open,36.0
000000716,,low,closed,20.0
000000717,Weyland-Yutani,high,in_progress,21.0
000000718,Initech Consulting,low,open,4.0
000000719,Pied Piper,high,open,3.0
000000720,Globex International,low,closed,31.5
000000721,Dunder Mifflin Logistics,high,closed,6.0
000000722,Initech Global,high,in_progress,14.0
000000723,Oscorp,urgent,closed,1.0
000000724,Sterling Cooper,low,closed,10.5
000000725,Massive Dynamics,high,open,35.0
000000726,Nakatomi Corporation,medium,in_progress,39.0
000000727,Wonka Industries,medium,in_progress,10.5
000000728,Wayne Aerospace,low,open,6.0
000000729,Wonka Foods,medium,in_progress,35.0
000000730,LexCorp Technologies,medium,in_progress,18.0
000000731,Vehement Capital,low,closed,36.5
000000732,Aperture Science,low,open,23.0
000000733,Weyland-Yutani,medium,in_progress,1.25
12345,Cyberdyne Systems,low,open,18.5
000000735,Soylent Foods,medium,closed,31.0
000000736,Initech Consulting,low,in_progress,34.5
000000737,Umbrella Research,medium,closed,11.5
000000738,Initech Consulting,medium,closed,16.5
000000739,Umbrella Pharmaceuticals,high,open,9.5
000000740,Vehement Capital,low,in_progress,22.0
000000741,Oceanic Shipping,high,open,35.0
ABC1,Grayson Holdings,urgent,pending,-2
000000743,Prestige Worldwide Entertainment,high,open,30.0
000000744,Hooli Software,high,open,32.0
000000745,Pied Piper Networks,high,in_progress,39.5
000000746,,low,open,13.5
000000747,,low,in_progress,27.5
000000748,Kord Industries,high,closed,20.0
000000749,Monarch Solutions,low,closed,35.5
000000750,Oscorp Research,medium,in_progress,29.0
000000751,Umbrella,high,in_progress,37.5
000000752,Globex International,low,closed,9.5
123,Cyberdyne Global,low,open,36.0
000000754,Vehement Holdings,medium,closed,24.5
000000755,Globex Corporation International,high,closed,2.0
ABC1,Massive Dynamic Security,urgent,pending,-2
000000757,Vandelay Industries,medium,closed,15.0
000000758,Prestige Worldwide Entertainment,urgent,closed,1.0
000000759,Massive Dynamic Labs,medium,closed,31.0
000000760,Dunder Mifflin,low,open,19.0
000000761,Wonka Foods International,medium,closed,26.5
000000762,Weyland-Yutani,low,closed,13.5
000000763,Tyrell Robotics,high,closed,33.0
000000764,Gringotts,high,open,4.0
000000765,Vehement Technologies,medium,open,33.5
000000766,Wonka Industries,low,open,12.5
000000767,Grayson Technologies,low,closed,3.0
000000768,Aperture Systems,medium,closed,29.5
000000769,Roxxon,high,open,15.0
000000770,Hooli Media,low,closed,37.5
000000771,Vehement Holdings,low,closed,5.5
000000772,Kord Financial,low,open,36.5
000000773,Dunder Mifflin Paper,low,in_progress,14.0
000000774,Umbrella Pharmaceuticals,high,closed,32.5
000000775,Initech,medium,open,-2
000000776,Soylent Foods,high,in_progress,17.5
000000777,Wayne Technologies,medium,closed,16.0
000000778,Massive Dynamic Labs,high,in_progress,39.5
000000779,Sterling Cooper,low,in_progress,23.5
000000780,Wonka Confectionery,medium,in_progress,6.5
000000781,Weyland-Yutani Logistics,medium,in_progress,20.5
000000782,Globex Manufacturing,high,in_progress,19.0
000000783,Pied Piper Networks,low,pending,38.0
000000784,Queen Consolidated,high,open,31.5
000000785,Globex Manufacturing,medium,closed,24.5
000000786,Cyberdyne Global,high,in_progress,12.0
000000787,Pied Piper Technologies,high,in_progress,30.0
000000788,Pied Piper Software,high,closed,10.5
000000789,Monarch Global,low,closed,6.0
000000790,Globex Manufacturing,high,in_progress,11.5
000000791,Black Mesa Technologies,high,open,14.0
000000792,Soylent Foods,medium,closed,23.5
000000793,Oceanic Travel,medium,open,30.0
000000794,Cyberdyne Global,high,pending,4.5
000000795,Nakatomi Development,low,in_progress,24.0
000000796,Oceanic Shipping,low,open,8.5
000000797,Nakatomi Security,medium,in_progress,29.0
ABC1,Initech Systems,urgent,pending,-2
000000799,Prestige Worldwide Media,high,open,0.0
000000800,Nakatomi Holdings,low,in_progress,10.0
000000801,Weyland-Yutani,low,in_progress,27.5
000000802,Massive Dynamic Security,medium,closed,24.5
123,Wayne Enterprises International,low,in_progress,23.5
000000804,Queen Consolidated Technologies,low,open,0.0
000000805,Grayson Technologies,low,in_progress,22.0
000000806,Sterling Cooper,medium,in_progress,37.5
000000807,Duff Brewing,low,closed,18.5
000000808,Gekko Capital,high,in_progress,21.5
000000809,Wayne Financial,medium,closed,22.5
000000810,Tyrell Industries,medium,open,14.5
000000811,Stark Technologies,low,in_progress,1.0
000000812,Oceanic Logistics,low,closed,2.0
000000813,Acme Manufacturing,high,in_progress,3.0
000000814,Massive Dynamic,high,open,1.0
123,Wonka Chocolate,medium,closed,24.0
000000816,Hooli Ventures,low,in_progress,40.0
000000817,Globex International,urgent,open,33.0
000000818,Queen Consolidated,medium,open,32.5
000000819,Cyberdyne Industries,medium,open,6.5
000000820,Black Mesa Research,medium,in_progress,12.5
000000821,Tyrell Robotics,medium,open,2.5
000000822,Nakatomi Holdings,high,closed,21.0
000000823,Umbrella,high,open,7.0
000000824,Black Mesa Security,low,open,32.5
000000825,Dunder Mifflin,medium,pending,14.5
000000826,Oceanic Travel,medium,closed,3.0
ABC1,Acme Logistics,urgent,pending,-2
000000828,Wonka Chocolate,low,open,0.5
000000829,Oceanic Logistics,medium,closed,28.0
000000830,Umbrella Pharmaceuticals,high,open,23.5
000000831,Initech Systems,low,closed,25.5
000000832,Stark Manufacturing,medium,in_progress,30.5
000000833,Tyrell Industries,low,open,3.5
000000834,Monarch Industries,low,closed,37.5
000000835,Acme Global,high,closed,11.5
000000836,Pied Piper Software,high,open,8.0
000000837,Oscorp Medical,low,closed,28.0
ABC1,Globex Manufacturing,urgent,pending,-2
000000839,Roxxon Industries,high,in_progress,36.0
000000840,Weyland-Yutani Logistics,high,in_progress,39.5
000000841,,medium,closed,24.5
000000842,Monarch Global,high,open,0.5
000000843,Monarch Industries,high,closed,31.5
000000844,LexCorp,medium,closed,15.0
000000845,Cyberdyne Robotics,low,in_progress,14.0
000000846,Wayne Technologies,medium,open,5.0
000000847,Globex Corporation International,medium,open,31.5
000000848,Cyberdyne Industries,medium,in_progress,1.0
,Oceanic Shipping,low,in_progress,35.0
000000850,Massive Dynamic Labs,high,in_progress,13.0
000000851,Oceanic Shipping,medium,closed,3.0
000000852,Oceanic Shipping,medium,in_progress,39.5
000000853,Roxxon Pharmaceuticals,high,closed,7.0
ABC1,Pied Piper Technologies,urgent,pending,-2
000000855,Vandelay Trading,high,in_progress,23.5
000000856,Tyrell Corporation,low,closed,8.5
000000857,Tyrell Robotics,low,closed,39.0
000000858,,medium,open,29.0
000000859,Pied Piper,medium,open,37.5
000000860,Vandelay Textiles,medium,in_progress,41
000000861,Globex,high,in_progress,3.0
000000862,Stark Energy,high,closed,32.5
000000863,Globex Solutions,high,in_progress,11.0
000000864,Umbrella Health,low,closed,38.0
000000865,Monarch Financial,high,closed,26.5
000000866,Grayson Technologies,medium,closed,21.5
000000867,Vandelay Textiles,low,open,26.0
000000868,Sterling Cooper Partners,medium,in_progress,35.0
000000869,Hooli Cloud,high,open,12.5
000000870,Vandelay Trading,high,closed,8.0
000000871,Globex Solutions,high,in_progress,20.5
000000872,Sterling Cooper Advertising,high,closed,37.0
000000873,Acme Technologies,high,in_progress,34.0
000000874,Initech Digital,low,in_progress,6.5
000000875,,low,in_progress,3.5
000000876,Massive Dynamics,medium,in_progress,16.0
000000877,Prestige Worldwide,high,closed,-2
000000878,Vandelay Textiles,low,in_progress,35.5
000000879,Massive Dynamic International,medium,open,32.5
000000880,Hooli Communications,high,in_progress,3.0
000000881,Grayson Holdings,medium,in_progress,20.0
000000882,Soylent Corp,low,in_progress,16.0
000000883,Wonka Foods International,low,in_progress,23.5
000000884,Kord Industries International,high,in_progress,12.5
000000885,Oscorp Industries,medium,closed,11.0
000000886,LexCorp,low,open,32.5
000000887,Oceanic Airlines,urgent,closed,35.5
000000888,Cyberdyne Global,medium,pending,21.0
000000889,Hooli Ventures,low,open,20.5
000000890,Massive Dynamic Labs,medium,in_progress,35.0
000000891,Duff Distribution,high,open,11.5
000000892,Vehement Technologies,low,closed,34.5
000000893,Nakatomi Corporation,medium,open,13.5
000000894,Aperture Robotics,medium,closed,13.5
000000895,Queen Consolidated Technologies,medium,in_progress,0.5
000000896,Vehement Holdings,medium,open,41
000000897,Monarch Financial,medium,open,24.5
000000898,Wonka Confectionery,low,in_progress,23.5
000000899,Dunder Mifflin Consulting,medium,closed,2.5
000000900,Oscorp Industries,medium,in_progress,5.0
000000901,Tyrell Industries,high,in_progress,0.0
000000902,Nakatomi Holdings,high,in_progress,13.5
000000903,Initech Digital,low,open,34.0
000000904,Wayne Aerospace,high,open,9.5
ABC1,Aperture Robotics,low,open,4.5
000000906,Monarch Global,low,in_progress,14.5
000000907,Tyrell Robotics,medium,closed,40.0
000000908,Prestige Worldwide Media,low,closed,7.5
000000909,Duff Brewing,high,in_progress,2.5
000000910,Oscorp,medium,in_progress,6.5
000000911,Massive Dynamic Labs,high,open,18.0
000000912,Cyberdyne Research,medium,closed,1.5
000000913,Wayne Enterprises International,low,open,25.0
000000914,Kord Industries International,medium,in_progress,9.0
000000915,Stark Defense,low,in_progress,35.5
000000916,Oceanic Airlines,low,pending,38.0
000000917,Black Mesa,medium,open,22.0
000000918,Sterling Cooper Partners,low,open,11.5
000000919,Queen Consolidated Labs,low,open,11.5
000000920,Acme Global,low,in_progress,29.5
000000921,Oscorp,medium,in_progress,4.0
000000922,Aperture Systems,high,in_progress,31.0
000000923,Pied Piper Software,low,in_progress,15.0
000000924,Monarch Solutions,low,pending,31.0
000000925,Soylent Foods,high,in_progress,9.5
000000926,Roxxon Pharmaceuticals,medium,closed,10.5
000000927,Grayson Technologies,urgent,in_progress,27.5
000000928,Wayne Financial,high,in_progress,21.0
000000929,Massive Dynamic Analytics,medium,closed,19.5
000000930,Pied Piper,low,in_progress,38.5
000000931,Cyberdyne Robotics,urgent,in_progress,12.5
000000932,LexCorp,high,open,1.0
000000933,Wonka Industries,high,in_progress,25.5
000000934,Dunder Mifflin Paper,low,in_progress,16.5
000000935,LexCorp Technologies,medium,in_progress,9.5
000000936,Roxxon Energy,high,in_progress,18.5
000000937,Nakatomi Development,urgent,open,25.0
000000938,LexCorp Financial,high,in_progress,10.5
000000939,Queen Consolidated,medium,open,11.0
000000940,Tyrell Corporation International,high,open,30.5
000000941,Oceanic Airlines,low,closed,14.5
000000942,Umbrella Research,low,open,abc
000000943,Oceanic Shipping,low,open,20.5
000000944,Gekko Capital,high,closed,41
000000945,Wayne Technologies,medium,in_progress,4.5
000000946,Wayne Technologies,low,in_progress,25.5
000000947,Vehement Holdings,medium,closed,38.5
123,Queen Consolidated,medium,open,14.5
000000949,Vandelay Imports,low,closed,38.5
000000950,Cyberdyne Industries,high,open,26.5
000000951,Wonka Chocolate,medium,in_progress,30.5
000000952,Massive Dynamics,high,closed,1.0
000000953,Umbrella Health,high,in_progress,10.0
ABC1,Sterling Cooper Partners,low,in_progress,9.0
000000955,Initech Systems,high,closed,38.0
000000956,Stark Industries,high,in_progress,18.0
000000957,Sterling Cooper Media,medium,in_progress,30.0
000000958,Oceanic Logistics,low,closed,38.0
000000959,Cyberdyne Global,urgent,in_progress,32.5
ABC1,Nakatomi Security,medium,in_progress,37.5
000000961,Stark Technologies,low,open,12.5
000000962,Vehement Technologies,high,closed,9.5
000000963,Globex Solutions,medium,in_progress,38.0
000000964,Wayne Enterprises International,high,pending,5.5
000000965,LexCorp Technologies,low,in_progress,27.5
000000966,Umbrella Research,low,in_progress,33.5
000000967,Monarch Technology,medium,closed,37.5
000000968,Initech Global,low,closed,8.5
000000969,Wayne Medical,low,closed,38.0
000000970,Tyrell Robotics,medium,open,0.0
000000971,Globex,high,in_progress,7.5
000000972,Wayne Technologies,high,open,20.0
000000973,Pied Piper,low,closed,37.0
000000974,Stark Industries International,medium,in_progress,23.0
000000975,Hooli Software,low,closed,35.0
000000976,Monarch Technology,low,closed,35.5
000000977,Queen Consolidated Labs,medium,in_progress,22.0
000000978,Hooli Software,high,open,7.5
000000979,Hooli Media,high,open,6.0
000000980,Monarch Research,medium,in_progress,39.0
000000981,Soylent Corp,low,closed,0.0
000000982,Kord Industries,medium,in_progress,27.5
000000983,Initech Consulting,low,closed,-2
000000984,Monarch Research,high,in_progress,33.0
000000985,Gringotts,low,in_progress,31.5
000000986,Black Mesa Research,high,in_progress,18.0
000000987,Dunder Mifflin Consulting,high,in_progress,41
000000988,Gekko Investments,low,in_progress,0.0
000000989,Weyland-Yutani,medium,closed,22.5
000000990,Massive Dynamic Security,high,open,33.0
ABC1,Monarch Solutions,urgent,pending,-2
000000992,Cyberdyne Global,medium,closed,17.5
000000993,Oscorp Industries,medium,closed,36.5
000000994,Acme Logistics,medium,in_progress,-2
000000995,Nakatomi Security,low,in_progress,16.0
000000996,Initech Global,medium,in_progress,28.0
000000997,Tyrell Corporation International,medium,open,21.5
000000998,Tyrell Biotech,high,closed,37.5
000000999,Monarch Technology,low,closed,4.0
000001000,Pied Piper Technologies,high,in_progress,14.5
000001001,Oceanic Shipping,medium,in_progress,34.0
000001002,Initech Consulting,low,pending,5.5
000001003,Nakatomi Security,low,in_progress,11.0
000001004,Sterling Cooper Advertising,low,in_progress,17.0
000001005,,medium,in_progress,12.5
000001006,Initech Consulting,low,open,12.5
000001007,Pied Piper Software,low,open,7.5
000001008,Black Mesa Security,high,open,34.5
000001009,Monarch Technology,medium,in_progress,20.0
000001010,Initech Global,medium,closed,11.5
000001011,Dunder Mifflin Consulting,medium,closed,14.0
000001012,Umbrella Health,low,in_progress,27.0
000001013,LexCorp Technologies,low,in_progress,22.0
000001014,Acme Logistics,medium,open,33.0
000001015,Initech,low,in_progress,13.0
000001016,Dunder Mifflin,medium,closed,39.0
000001017,Vandelay Imports,high,closed,15.0
000001018,Nakatomi Security,medium,open,31.5
000001019,Globex International,high,closed,23.0
000001020,Cyberdyne Robotics,medium,open,36.5
ABC1,Initech Global,urgent,pending,-2
000001022,Stark Logistics,high,closed,24.0
000001023,Lexington Labs,medium,pending,11.0
000001024,Pied Piper Networks,high,in_progress,20.0
000001025,Tyrell Research,medium,in_progress,36.0
000001026,,high,open,3.5
000001027,Prestige Worldwide Entertainment,high,open,28.5
000001028,Globex Manufacturing,medium,closed,35.5
000001029,Acme Manufacturing,medium,open,26.0
000001030,,high,in_progress,34.0
000001031,Wonka Confectionery,medium,closed,32.5
000001032,Hooli Media,low,closed,39.0
000001033,Kord Industries,low,in_progress,21.5
000001034,Globex Corporation International,medium,open,5.0
ABC1,Queen Industries,urgent,pending,-2
000001036,Hooli Software,medium,closed,23.0
000001037,Gekko Capital,medium,closed,10.5
ABC1,Wayne Enterprises,urgent,pending,-2
000001039,Aperture Labs,low,open,25.0
12345,Duff Brewing,medium,in_progress,3.0
000001041,Black Mesa,low,closed,39.5
ABC1,Grayson Holdings,urgent,pending,-2
000001043,Umbrella Health,low,in_progress,10.5
000001044,Pied Piper Software,medium,closed,abc
000001045,Wayne Financial,high,in_progress,11.0
000001046,Oceanic Shipping,high,in_progress,36.0
000001047,Wayne Enterprises International,medium,closed,30.5
000001048,Weyland-Yutani,medium,closed,23.0
000001049,Hooli Ventures,medium,open,0.0
000001050,Wayne Financial,medium,closed,30.0
000001051,Aperture Science,medium,closed,0.5
000001052,Vandelay Trading,high,open,0.0
000001053,Wonka Foods,medium,in_progress,27.5
000001054,Massive Dynamics,high,in_progress,24.5
000001055,Pied Piper Technologies,medium,open,27.0
000001056,Pied Piper Networks,high,in_progress,17.0
000001057,Wayne Enterprises International,medium,closed,12.0
000001058,Initech Systems,low,closed,7.0
000001059,Vandelay Textiles,medium,in_progress,39.5
000001060,Monarch Financial,low,open,3.0
000001061,Wayne Enterprises,low,open,18.0
000001062,Cyberdyne Research,high,open,14.5
000001063,Umbrella,medium,pending,21.5
000001064,Weyland Aerospace,medium,closed,2.0
000001065,Kord Industries,low,closed,25.0
000001066,Gringotts Banking,low,pending,16.0
000001067,Roxxon,high,open,24.5
000001068,Wonka Foods International,low,in_progress,2.0
000001069,Vehement Capital,high,pending,13.0
000001070,Gringotts Financial,medium,open,40.0
000001071,Grayson Financial,high,open,16.0
000001072,Tyrell Research,low,closed,3.0
000001073,Sterling Cooper Media,low,open,27.5
000001074,Tyrell Industries,medium,in_progress,7.5
000001075,Kord Enterprises,low,open,37.0
000001076,Prestige Worldwide Entertainment,high,in_progress,9.5
000001077,Weyland-Yutani,low,open,31.5
000001078,Weyland-Yutani Logistics,urgent,open,3.5
000001079,Stark Industries International,low,open,31.0
000001080,Monarch Global,high,closed,28.0
000001081,Wayne Enterprises,high,closed,22.5
000001082,Queen Consolidated Labs,low,closed,28.0
000001083,LexCorp Technologies,high,closed,12.0
000001084,Kord Industries International,medium,closed,29.5
000001085,Hooli Cloud,low,open,33.5
000001086,Oceanic Travel,medium,pending,23.0
123,Vehement Technologies,medium,in_progress,11.5
000001088,LexCorp Financial,medium,in_progress,4.0
000001089,Stark Industries International,medium,open,33.5
000001090,Hooli Cloud,low,in_progress,18.0
000001091,Monarch Financial,low,open,33.0
000001092,Tyrell Corporation,low,open,2.0
000001093,Oscorp Medical,low,open,2.0
000001094,Grayson Holdings,high,closed,33.5
000001095,Acme Manufacturing,low,closed,14.0
000001096,Oscorp,low,open,31.0
000001097,Aperture Labs,medium,in_progress,3.5
000001098,Acme Technologies,medium,in_progress,3.5
000001099,Umbrella Pharmaceuticals,high,open,4.5
000001100,LexCorp,low,in_progress,6.0
000001101,,high,closed,12.0
000001102,Grayson Technologies,high,in_progress,11.0
000001103,Monarch Global,medium,in_progress,6.5
000001104,Initech Global,medium,in_progress,29.0
000001105,Umbrella Medical,low,open,11.5
000001106,Vehement Technologies,medium,in_progress,10.0
000001107,Wonka Foods International,medium,closed,35.0
000001108,Oscorp Research,medium,closed,27.5
000001109,Monarch Financial,high,open,36.0
000001110,Wayne Technologies,high,in_progress,16.0
000001111,Vandelay Textiles,medium,closed,0.0
000001112,Wonka Confectionery,high,open,33.0
000001113,,low,closed,14.0
000001114,Wayne Enterprises,high,closed,35.0
000001115,Globex Corporation International,high,open,6.0
000001116,Pied Piper Software,urgent,open,16.5
000001117,Grayson Technologies,low,closed,19.0
ABC1,Monarch Research,urgent,pending,-2
000001119,Monarch Technology,low,closed,36.5
000001120,Vehement Capital,high,in_progress,19.0
000001121,Initech Global,urgent,open,3.5
000001122,Wayne Aerospace,medium,open,14.5
000001123,Initech,high,in_progress,24.0
000001124,Roxxon Industries,low,closed,41
000001125,Pied Piper Technologies,low,open,25.0
000001126,Initech Global,high,open,14.0
000001127,Lexington Technologies,low,open,21.5
000001128,Globex Corporation International,high,pending,35.0
000001129,Monarch Research,high,closed,8.0
000001130,Monarch Technology,high,open,31.0
000001131,Globex Corporation International,low,in_progress,39.0
000001132,Roxxon Industries,low,open,4.5
000001133,Stark Energy,medium,in_progress,36.5
000001134,,medium,closed,22.0
000001135,Cyberdyne Systems,medium,open,22.0
000001136,Wonka Foods International,high,open,28.0
000001137,,low,in_progress,23.5
000001138,Black Mesa,low,in_progress,3.0
000001139,Kord Industries,medium,open,21.5
000001140,Gekko & Co,medium,closed,30.0
000001141,,high,in_progress,13.5
000001142,Globex Manufacturing,high,closed,39.5
000001143,Grayson Industries,high,in_progress,1.0
000001144,Roxxon Industries,low,closed,10.5
12345,Black Mesa Research,high,in_progress,17.0
000001146,Initech,low,closed,17.0
000001147,Gekko Investments,low,open,18.5
000001148,Kord Financial,low,closed,32.5
000001149,Dunder Mifflin,medium,closed,38.0
000001150,Vandelay Imports,low,in_progress,29.0
000001151,Wayne Enterprises,low,open,33.5
000001152,Aperture Science,medium,in_progress,10.0
000001153,,medium,in_progress,19.0
000001154,Nakatomi Development,medium,open,40.0
000001155,Grayson Holdings,low,in_progress,17.5
000001156,Nakatomi Security,medium,in_progress,8.5
ABC1,Queen Consolidated Energy,urgent,pending,-2
000001158,Acme Technologies,low,in_progress,9.5
000001159,Gringotts Financial,high,closed,28.5
000001160,Weyland Industries,high,open,37.0
000001161,Black Mesa Research,low,closed,33.5
000001162,Stark Energy,low,in_progress,36.0
000001163,Duff Distribution,low,in_progress,34.0
000001164,Cyberdyne Industries,low,closed,9.0
000001165,Duff Distribution,medium,closed,19.0
000001166,Wayne Construction,low,open,6.5
000001167,Cyberdyne Systems,high,in_progress,41
000001168,Wayne Medical,high,open,22.5
000001169,Duff Beverages,low,pending,38.5
000001170,Stark Defense,low,closed,31.0
000001171,Massive Dynamics,low,open,2.0
000001172,Umbrella,medium,closed,14.0
000001173,Black Mesa Research,low,open,11.0
000001174,Cyberdyne Research,high,closed,20.5
000001175,Grayson Technologies,medium,closed,2.5
000001176,Queen Consolidated Energy,high,closed,25.0
000001177,Globex Corporation International,high,in_progress,33.5
000001178,Vandelay Industries,high,open,28.5
000001179,Oceanic Airlines,low,in_progress,34.0
000001180,Oceanic Airlines,high,closed,33.0
000001181,Massive Dynamic,low,closed,28.0
000001182,Massive Dynamic Labs,medium,closed,10.5
000001183,Soylent Corp,high,in_progress,9.0
000001184,Vandelay Textiles,low,in_progress,32.0
000001185,Cyberdyne Global,high,pending,8.5
000001186,Vandelay Textiles,low,open,29.0
000001187,Black Mesa Research,medium,open,16.0
000001188,Massive Dynamics,high,in_progress,7.5
000001189,Vandelay Textiles,high,closed,1.25
000001190,Dunder Mifflin Consulting,high,open,24.0
000001191,Tyrell Corporation,low,closed,36.0
000001192,Lexington Labs,low,open,11.0
000001193,Soylent Corp,medium,closed,19.5
000001194,Hooli Media,medium,in_progress,11.5
000001195,Stark Technologies,urgent,open,39.5
000001196,Weyland Aerospace,medium,in_progress,1.25
000001197,Prestige Worldwide Entertainment,medium,closed,28.0
000001198,Globex,low,in_progress,41
ABC1,Kord Industries,low,in_progress,22.0
000001200,Initech Global,high,closed,21.0
000001201,Massive Dynamic,low,closed,11.0
000001202,Wonka Confectionery,high,in_progress,41
000001203,Umbrella Global,medium,open,5.5
000001204,Monarch Financial,medium,closed,4.0
000001205,Grayson Financial,low,closed,30.0
000001206,Wayne Construction,medium,in_progress,41
000001207,Gringotts,low,in_progress,40.0
000001208,Weyland-Yutani,medium,in_progress,38.5
000001209,Hooli Communications,medium,in_progress,20.0
000001210,Initech Global,high,closed,8.0
000001211,Weyland Aerospace,high,in_progress,40.0
000001212,Initech Systems,high,open,18.5
000001213,Acme,low,open,29.5
000001214,Cyberdyne Industries,high,open,39.0
000001215,Oceanic Shipping,low,closed,22.0
000001216,Dunder Mifflin Paper,low,in_progress,12.5
000001217,Acme Manufacturing,low,closed,19.0
000001218,Monarch Financial,low,open,21.0
000001219,Acme Global,high,open,11.0
ABC1,Weyland-Yutani Logistics,high,closed,30.0
000001221,Tyrell Biotech,high,closed,29.5
000001222,Oceanic Shipping,high,open,33.0
000001223,Prestige Worldwide Media,high,in_progress,1.0
000001224,Aperture Robotics,medium,open,9.5
000001225,Wonka Industries,medium,closed,40.0
000001226,Tyrell Industries,high,in_progress,24.5
ABC1,Wonka Chocolate,urgent,pending,-2
000001228,Oceanic Shipping,urgent,closed,15.0
000001229,Massive Dynamic Labs,low,in_progress,19.0
000001230,Stark Defense,low,pending,5.5
000001231,Monarch Technology,high,open,12.0
000001232,Monarch Technology,high,in_progress,19.5
000001233,Grayson Industries,low,in_progress,8.0
000001234,Vandelay Industries,medium,closed,33.0
123,Gringotts Financial,low,in_progress,38.0
000001236,Tyrell Corporation,low,in_progress,19.5
000001237,,high,open,20.5
ABC1,Wayne Construction,urgent,pending,-2
,Lexington Labs,low,closed,7.0
000001240,Dunder Mifflin Logistics,high,closed,17.0
